file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
P21_sent082,0.0,4.002,P21,-49.71154601130653,-59.715890029381065,1.3604142849381151,19.425979127956914
P30_sent172,0.0,7.119125,P30,-41.19749669894366,-52.60577127884845,1.3604125900918487,13.08108745660458
P30_sent134,0.0,4.454125,P30,-38.291465328724605,-51.57865121629503,1.3564588515508043,11.639595078995509
P27_sent085,0.0,5.6299375,P27,-54.65196078431372,-67.36385947007399,1.3564588515508043,24.526206392307824
P28_sent092,0.0,4.1338125,P28,-55.649098045924575,-65.2843146785613,1.3562547485853802,22.02013009214884
P22_sent006,0.0,5.0029375,P22,-48.7056624937249,-55.05802583694458,1.3562547485853802,16.92252855052045
P24_sent136,0.0,5.006875,P24,-51.667377724198396,-60.37655181884766,1.3429608718347439,19.614080538093656
P30_sent076,0.0,7.4385,P30,-35.42276733069407,-49.28869865054176,1.342049875051265,11.883294350049063
P29_sent093,0.0,5.15725,P29,-53.65683517752918,-67.58481363816695,1.342049875051265,24.758570690761438
P21_sent106,0.0,4.0039375,P21,-50.56638171325377,-57.73645960489909,1.3406389824727398,23.079556382758685
P25_sent117,0.0,4.0039375,P25,-44.76775969692211,-63.04816113985502,1.3406348119481208,25.89913501499084
P25_sent017,0.0,4.0049375,P25,-53.173622016331656,-60.79202728271484,1.322165207434368,22.930212326081183
P23_sent197,0.0,10.0088125,P23,-33.91003503503504,-63.8700954914093,1.322165207434368,26.820145410512694
P22_sent106,0.0,5.0029375,P22,-53.4033281563755,-56.968302546320736,1.322165207434368,10.094131896913307
P26_sent029,0.0,4.0029375,P26,-54.29113340138191,-57.459261137863685,1.3079346089037023,18.283834651428485
P28_sent184,0.0,3.5029375,P28,-49.80251549030172,-61.97911121534265,1.3079328679881281,22.573458995885776
P25_sent119,0.0,4.0039375,P25,-52.22399595634422,-63.27138814059171,1.3079311270725542,26.142134242031307
P21_sent034,0.0,4.0039375,P21,-53.622497251884425,-62.142185826455396,1.3049243072638501,15.611252334223112
P30_sent144,0.0,3.7421875,P30,-36.78986317624328,-50.81512487502325,1.30492124988654,11.996083357401822
P28_sent116,0.0,4.3671875,P28,-48.790387033045974,-63.49403715133667,1.303290086285224,24.88480099793086
P25_sent111,0.0,4.0039375,P25,-53.54128062185929,-65.68266509300055,1.2916294997004905,25.627678933334433
P21_sent196,0.0,3.9980625,P21,-51.20282565169598,-61.725222206115724,1.2916294997004905,23.09434071928975
P25_sent187,0.0,4.0029375,P25,-46.17203203517588,-63.00091434347218,1.2916285683742912,23.240544117549774
P29_sent025,0.0,9.3633125,P29,-45.064193823608136,-62.80005588531494,1.289328195412694,7.4596922845538725
P22_sent088,0.0,5.0039375,P22,-49.025225903614455,-53.11382166544596,1.286403619295099,14.556679199875136
P28_sent112,0.0,3.959,P28,-50.14367861675127,-61.40224520365397,1.2864007080925255,25.555529707128954
P29_sent139,0.0,8.527375,P29,-57.59446147914218,-63.90474971648185,1.271567939980257,2.9213482528639947
P29_sent091,0.0,3.4931875,P29,-49.691428764409224,-66.6396872656686,1.271567939980257,24.885939311391624
P29_sent031,0.0,4.2383125,P29,-46.225419320201425,-67.81271391648512,1.271567939980257,22.431578929544347
P26_sent033,0.0,4.0088125,P26,-59.644864113408524,-62.9618537902832,1.271567939980257,14.716210287578633
P26_sent179,0.0,4.002,P26,-65.56097872173366,-68.53290903000604,1.271567939980257,6.527900122920988
P26_sent045,0.0,4.0029375,P26,-60.49075946136934,-67.14239912766676,1.271567939980257,13.167550191470253
P25_sent045,0.0,4.0049375,P25,-47.462576554648244,-61.50680313110352,1.271567939980257,22.69136733169064
P25_sent193,0.0,4.0039375,P25,-46.73355056532663,-63.44607486146869,1.271567939980257,26.88104948433498
P25_sent175,0.0,4.0029375,P25,-42.894040515075375,-63.606956218851025,1.271567939980257,25.900055753188468
P22_sent124,0.0,5.005875,P22,-51.61566883767535,-55.434077513845345,1.271567939980257,18.359454795331303
P22_sent172,0.0,5.0029375,P22,-49.106025665160644,-56.602330923080444,1.271567939980257,7.3426623143189005
P24_sent172,0.0,5.0098125,P24,-56.817506105961925,-68.50832056999207,1.2715675903588075,1.2840525526028568
P21_sent040,0.0,4.001,P21,-50.04773378611809,-58.56279877253941,1.2691497991862972,9.898220197746854
P29_sent097,0.0,3.1953125,P29,-48.72303090605346,-65.63981437683105,1.2642320819078434,22.389718690734064
P27_sent135,0.0,4.9189375,P27,-54.16665338010204,-61.091364916633154,1.2634875825279737,14.64649712038597
P25_sent171,0.0,4.0029375,P25,-50.420255574748744,-60.020539452047906,1.2608351851985455,26.27141271374102
P26_sent063,0.0,4.002,P26,-60.68517882380653,-63.87708964492335,1.2546631482704487,15.550363009036394
P22_sent026,0.0,5.0029375,P22,-52.78741528614458,-55.135377771714154,1.2546631482704487,5.030095118219458
P27_sent057,0.0,4.6143125,P27,-53.58084831154684,-64.25859286334064,1.2417136544501,24.426955170427107
P22_sent164,0.0,5.0029375,P22,-44.9950936558735,-51.47889223965731,1.2417136544501,20.502015142797703
P28_sent128,0.0,3.3994375,P28,-45.00466900887574,-61.26825679432262,1.241709374533087,23.19738192511683
P22_sent138,0.0,4.9980625,P22,-47.024433672188756,-56.203848648071286,1.23738316286053,18.92068576458472
P26_sent115,0.0,4.002,P26,-56.1683613379397,-62.63235485938288,1.2311204769125579,16.53001582711652
P26_sent101,0.0,4.0029375,P26,-53.84997251884422,-61.30150842666626,1.2311204769125579,20.758628892917127
P26_sent125,0.0,4.0029375,P26,-57.29648731940955,-64.53831267356873,1.2299061305491379,17.57621401748836
P21_sent030,0.0,4.0029375,P21,-43.080740617148244,-59.80376116434733,1.2299061305491379,23.38470764095421
P30_sent112,0.0,4.0546875,P30,-38.23348809708437,-52.91047817727794,1.2299038686888917,13.392198568694095
P25_sent007,0.0,4.0029375,P25,-55.39663159547739,-63.97723752802069,1.2254283533055,19.56850565083487
P25_sent085,0.0,4.006875,P25,-47.7387071193609,-63.93685558864048,1.2254283533055,23.96095319527408
P25_sent035,0.0,4.0029375,P25,-51.00416633951005,-62.5366335222798,1.2231937159751884,9.380112114442442
P26_sent181,0.0,4.005875,P26,-61.84499334273183,-60.90967264483052,1.21745703041342,8.520956645399544
P21_sent180,0.0,4.0039375,P21,-51.156672032035175,-59.09646825790405,1.2123804714559738,20.373052651048553
P24_sent142,0.0,4.9990625,P24,-50.8970687437249,-56.85574384169145,1.2084986531861004,27.360491019370187
P29_sent075,0.0,4.877,P29,-50.24723910108025,-60.90436090005411,1.2083815714537973,25.121106589431854
P28_sent186,0.0,3.6386875,P28,-52.20771106698895,-65.15086319867302,1.2083815714537973,23.29881771051141
P28_sent130,0.0,3.3271875,P28,-48.478312051548336,-64.51342513344504,1.2083815714537973,22.921147713030393
P24_sent134,0.0,4.9990625,P24,-53.54386687374498,-63.641991842360724,1.2083815714537973,22.05930621998857
P25_sent093,0.0,4.0049375,P25,-45.92758715452261,-61.84325678208295,1.2083778461489998,25.22850926555271
P21_sent194,0.0,4.005875,P21,-54.821154448621556,-57.96835007538667,1.2056598575826658,11.474376463414078
P28_sent052,0.0,4.0195625,P28,-47.524521484375,-59.1022941835465,1.205580327726964,25.685405181729884
P27_sent105,0.0,3.797875,P27,-42.881058304398145,-64.59635143280029,1.205580327726964,26.157415091442953
P25_sent099,0.0,4.004875,P25,-49.75873017430904,-64.14664820078256,1.2055787008816343,26.124424163055373
P30_sent180,0.0,4.6230625,P30,-37.1201171875,-51.373844644297726,1.2055770740363048,14.508439733793162
P27_sent047,0.0,4.5508125,P27,-53.12942363410596,-65.26192112972862,1.1899951629330896,23.928708647739015
P30_sent018,0.0,6.09475,P30,-40.699373198105434,-49.40304163882607,1.1899929072786555,7.860174029054356
P21_sent150,0.0,4.0039375,P21,-45.707777167085425,-57.25710512244183,1.1863317815427108,22.237232073143687
P29_sent015,0.0,4.4375,P29,-46.88803114394796,-61.78437219347273,1.1833164143807204,23.524454987013577
P27_sent049,0.0,4.09475,P27,-46.2991304514742,-63.141737444647426,1.1833114552762205,25.121530597326846
P22_sent182,0.0,5.0029375,P22,-52.42184754643574,-55.589034440782335,1.1833114552762205,12.580338044474894
P21_sent122,0.0,4.0039375,P21,-42.913836761934675,-59.61143350601196,1.1766887307420688,21.891733312924025
P21_sent156,0.0,4.0039375,P21,-50.2474629004397,-56.00425066266741,1.1766856733647586,14.076806582814683
P27_sent103,0.0,3.82325,P27,-47.09907997532895,-66.83576842716762,1.165714668375716,24.035027380787035
P30_sent116,0.0,7.4395,P30,-45.25170042958221,-58.70413665771484,1.164974277609362,5.686097808256672
P29_sent159,0.0,3.0146875,P29,-48.72483146948161,-62.935076453469016,1.1642990497502677,25.77163924142319
P28_sent142,0.0,3.287125,P28,-51.65150754969419,-64.51676491328648,1.1642961385476942,24.246142167172913
P27_sent145,0.0,4.838875,P27,-50.429983305238586,-66.25582827054538,1.1618961650647797,22.317958668377308
P22_sent160,0.0,4.9941875,P22,-52.56821004149899,-58.57639591868331,1.1618961650647797,16.77705865360016
P28_sent104,0.0,3.880875,P28,-52.084606743847154,-66.26360257466634,1.1618926832336316,25.024376714776217
P28_sent090,0.0,4.9511875,P28,-49.65552104462475,-62.506246169408165,1.1609152648304917,25.876160854655197
P27_sent051,0.0,4.7851875,P27,-52.82062368972746,-64.66288719177246,1.1609152648304917,24.177378667072887
P25_sent105,0.0,4.0029375,P25,-42.90747192996231,-64.37131487090012,1.1609152648304917,26.918984917875264
P26_sent085,0.0,4.002,P26,-56.43432494503769,-61.95091120402018,1.160911452840226,15.246926183091714
P24_sent056,0.0,5.001,P24,-56.218644107680724,-62.2966943359375,1.160911452840226,5.736558144984036
P21_sent126,0.0,4.002,P21,-44.56593023712311,-60.276483323838974,1.1491133354098633,20.481189585605605
P27_sent161,0.0,4.8056875,P27,-52.33990083507307,-63.06936293381911,1.1491106085127145,19.604080844655822
P27_sent191,0.0,4.1504375,P27,-54.0687329751816,-68.52652703261957,1.1464336683074348,21.145033754380044
P26_sent161,0.0,4.0029375,P26,-57.490528815954775,-58.06951141357422,1.1464336683074348,12.925361775638882
P25_sent003,0.0,4.0088125,P25,-46.538117755325814,-66.55591890888829,1.1464336683074348,22.54947889109795
P25_sent115,0.0,4.0039375,P25,-55.51691072550251,-64.33181930006596,1.1464336683074348,23.386727311609608
P26_sent141,0.0,4.0029375,P26,-50.27445822864322,-59.78580531367549,1.1464329224483423,18.627570922309438
P30_sent066,0.0,5.1914375,P30,-36.10733498549323,-52.202116261357844,1.1459136188697625,11.712129024623186
P26_sent003,0.0,4.005875,P26,-60.199899161967416,-65.99666743808322,1.1459136188697625,19.78485694622877
P26_sent185,0.0,4.0049375,P26,-51.81012975031407,-62.1550872237594,1.1459136188697625,15.251952375070825
P25_sent189,0.0,4.002,P25,-49.3284537923995,-62.700118014686986,1.145912559334909,22.92745571903911
P25_sent169,0.0,4.0029375,P25,-42.33360650910804,-61.76941863350246,1.145911499800056,25.915607509903083
P25_sent101,0.0,4.0039375,P25,-41.25844064070352,-63.03140872457753,1.145911499800056,23.565121715597527
P21_sent120,0.0,4.0039375,P21,-53.934408369974875,-59.42684815146706,1.1417530798228406,7.246999705356391
P26_sent061,0.0,4.0029375,P26,-63.58304707129397,-63.5839298472685,1.1353790405848974,10.578647699856136
P25_sent001,0.0,4.0049375,P25,-55.71434810772613,-66.93795882331,1.1353790405848974,18.211827684314628
P30_sent182,0.0,5.0390625,P30,-42.29297264068725,-51.22031951904297,1.1181866946592534,7.148807477314536
P26_sent163,0.0,4.0029375,P26,-61.817284665515075,-62.96168085046717,1.1080639582953549,12.987195641812047
P26_sent129,0.0,4.0029375,P26,-54.229070155464825,-59.7764436006546,1.1059862052397358,15.377377007273767
P27_sent199,0.0,3.2783125,P27,-48.71578436541411,-69.20816421508789,1.1059847135215506,25.564406429443412
P25_sent029,0.0,4.0039375,P25,-40.50971655150754,-62.59277071271624,1.0815446328547305,23.265277422919638
P30_sent090,0.0,4.7431875,P30,-37.178102654925844,-51.8443865776062,1.081011550901442,10.426029410936492
P29_sent027,0.0,4.2119375,P29,-49.272761597553696,-64.56738963271633,1.081011550901442,25.26210754740923
P28_sent108,0.0,4.1758125,P28,-51.68669245793269,-65.18120115231245,1.081011550901442,24.201066619430044
P27_sent023,0.0,4.30175,P27,-50.12956337616822,-64.27791455586751,1.081011550901442,24.44026173681989
P25_sent135,0.0,4.0039375,P25,-52.0156887955402,-62.964758407237916,1.081011550901442,22.781197049888902
P21_sent060,0.0,4.0029375,P21,-53.26598814384422,-63.14148842416159,1.081011550901442,18.461951446336165
P28_sent160,0.0,3.40725,P28,-51.3909188329646,-66.21819273630778,1.081009347201407,21.575392377709278
P29_sent041,0.0,4.797875,P29,-47.16270593619247,-65.32361676142766,1.0797785426219215,23.633836677119756
P29_sent115,0.0,5.46875,P29,-55.6733371559633,-70.78947783679497,1.0760665371438982,20.91389906286905
P29_sent103,0.0,3.6455625,P29,-52.27098936811295,-68.13859894696404,1.0760665371438982,17.398923958211398
P30_sent198,0.0,8.319375,P30,-38.61666274472891,-49.15848139712685,1.069110780402663,10.233531900032586
P29_sent039,0.0,3.861375,P29,-47.20982360839844,-58.70063468388149,1.069110780402663,24.254598111552713
P25_sent177,0.0,4.0029375,P25,-49.2393854035804,-62.717675799415225,1.0536034441113231,25.355085477840007
P21_sent154,0.0,4.0039375,P21,-43.15774183417086,-59.206428103976776,1.0536034441113231,16.607723073384854
P30_sent054,0.0,8.390625,P30,-37.21835564142772,-49.735295209017664,1.052131112338204,9.147753951804122
P30_sent042,0.0,3.88675,P30,-38.16698461724806,-50.660543314615886,1.0469570348320565,11.857269891292226
P28_sent118,0.0,3.319375,P28,-47.006977982954545,-59.67844713651217,1.0469570348320565,25.880193627261832
P25_sent181,0.0,4.002,P25,-40.49793155229271,-63.47397894608347,1.0469570348320565,24.324785405226596
P25_sent157,0.0,4.002,P25,-49.115661314384425,-66.16734913417271,1.0469570348320565,24.997244436770906
P25_sent069,0.0,4.0029375,P25,-47.83617305276382,-66.0218084829825,1.0469570348320565,22.69213052988633
P22_sent184,0.0,5.001,P22,-49.42842463604418,-55.51329383850098,1.0469570348320565,16.506389448027434
P30_sent074,0.0,3.3271875,P30,-36.85579623772659,-51.05854456048263,1.0469525111115636,12.120771428740003
P30_sent146,0.0,5.2315,P30,-37.75394373800384,-54.911692725287544,1.0401699837826386,10.78580090202933
P30_sent130,0.0,7.4150625,P30,-35.95389305320946,-53.365064893450054,1.0357631207220948,8.872202375506834
P30_sent046,0.0,4.375,P30,-36.88836725917431,-47.72342077891032,1.0357586336606406,12.663858095790575
P25_sent163,0.0,4.0019375,P25,-52.1283860709799,-61.44109709366508,1.0357586336606406,22.55619616153241
P25_sent025,0.0,4.0039375,P25,-55.752350620288944,-63.256786184108,1.0357586336606406,22.462236301011924
P28_sent002,0.0,3.583,P28,-46.8374572068118,-63.596959155538805,1.0286839743502074,23.449294258909212
P25_sent179,0.0,4.0029375,P25,-44.52423739792714,-62.992234876078946,1.0286839743502074,26.252756038688567
P25_sent061,0.0,4.0019375,P25,-50.047189070351756,-63.60982666015625,1.0286839743502074,23.65958499202784
P25_sent137,0.0,4.005875,P25,-43.42590362625313,-62.55886188630135,1.0286839743502074,25.319739218283903
P22_sent190,0.0,5.0039375,P22,-52.727542984437754,-54.810056281812265,1.0282881842650244,14.348924825420994
P25_sent197,0.0,4.0029375,P25,-41.777309398555275,-62.259091796875,1.0212986507755202,27.205365247268432
P25_sent059,0.0,4.005875,P25,-43.810664356203006,-64.01002018268292,1.0197866294738378,24.572584721672385
P30_sent008,0.0,5.1914375,P30,-36.85405962886847,-49.57691101074219,1.0007795907262385,13.222201823648826
P22_sent126,0.0,5.002,P22,-48.827289627259034,-52.885208977593315,1.0007750794173702,16.27799530424729
P22_sent132,0.0,4.9990625,P22,-57.6187484312249,-57.14843346090878,0.9907903542786922,1.7953616794614664
P21_sent084,0.0,3.9980625,P21,-45.65105802449749,-60.545088308828845,0.9890362419667192,22.460050692789252
P22_sent092,0.0,5.0078125,P22,-44.60284631763527,-58.79632332211449,0.9875517729789607,19.06042089485178
P27_sent031,0.0,5.3203125,P27,-52.44029333726415,-64.9587930378161,0.9872139961986149,18.324363632139054
P30_sent142,0.0,6.3515625,P30,-38.25123728771722,-50.15921366214752,0.9808519335669135,12.583346603007419
P26_sent195,0.0,4.005875,P26,-51.75898731203007,-60.849021471463715,0.9808519335669135,15.803977352545516
P25_sent109,0.0,4.0029375,P25,-42.30943781407035,-62.31376075744629,0.9791276501431048,17.027506535602313
P25_sent147,0.0,4.0029375,P25,-42.90643157192211,-61.03287773132324,0.9681533374590154,25.752103178281413
P25_sent077,0.0,4.004875,P25,-44.90503297738694,-62.904953115126666,0.9681533374590154,25.80457899947346
P25_sent051,0.0,4.0039375,P25,-59.03617207129397,-63.544191023882696,0.947446422046914,19.99895737112016
P30_sent166,0.0,4.079125,P30,-41.81122517703202,-52.31687730358493,0.9333812713131888,12.656855792526514
P27_sent141,0.0,3.1338125,P27,-47.3939597568328,-61.528618282741974,0.9333812713131888,8.679984219784949
P25_sent031,0.0,4.004875,P25,-56.96398496388191,-63.43424250862815,0.9333812713131888,12.46170184082706
P25_sent185,0.0,4.0029375,P25,-51.747516881281406,-62.43771218193902,0.9333812713131888,22.173890814942435
P25_sent143,0.0,4.0049375,P25,-51.92941268844221,-61.10262746396272,0.9333812713131888,23.569699950389722
P21_sent054,0.0,4.0,P21,-45.50589863379397,-60.36809624565972,0.9333802286820341,23.198867789510103
P26_sent027,0.0,4.0029375,P26,-59.54138858354271,-62.532093895806206,0.9333791860508792,6.6649971658302025
P25_sent023,0.0,4.004875,P25,-46.567765585741206,-61.67312463124593,0.9333791860508792,20.204996002079195
P21_sent132,0.0,4.0039375,P21,-46.48439462939699,-57.653999487559,0.9333791860508792,17.148892789105748
P25_sent081,0.0,4.005875,P25,-41.675663768796994,-69.06433084275987,0.9295398033975215,24.45647620918391
P29_sent143,0.0,4.182625,P29,-47.58418156550481,-56.78540277481079,0.9295380397731605,8.612950710066134
P22_sent148,0.0,5.004875,P22,-45.06330791917671,-54.188896331787106,0.9202145203211959,20.559412617647176
P30_sent118,0.0,5.4306875,P30,-41.07257249306839,-56.29696900503976,0.8966857451886843,5.986107294834701
P29_sent069,0.0,4.214875,P29,-52.78944473448687,-67.07013089729078,0.8966857451886843,19.904900344381947
P27_sent195,0.0,4.3271875,P27,-53.02424865864269,-68.7118525649562,0.8966857451886843,20.80359067193121
P24_sent036,0.0,5.006875,P24,-56.0764497745491,-62.578304290771484,0.8966857451886843,4.301410407218436
P21_sent038,0.0,4.0019375,P21,-47.291202104271356,-55.33111134697409,0.8966857451886843,24.373345381682757
P21_sent128,0.0,3.9970625,P21,-49.53420422424623,-58.456709610788444,0.8966857451886843,19.092130560317102
P29_sent157,0.0,3.182625,P29,-48.58397510383703,-61.723899401151215,0.8964774584968196,16.932530486012446
P25_sent019,0.0,4.005875,P25,-45.09641780231829,-65.22960624694824,0.8961651249617903,24.069045973782888
P25_sent141,0.0,4.0039375,P25,-41.08903403737437,-62.446536735252096,0.8961643791026979,26.67498933213887
P30_sent120,0.0,5.6709375,P30,-36.542426023230085,-48.875389214717984,0.8961519697756131,12.120939660361351
P25_sent097,0.0,4.004875,P25,-47.132262876884425,-63.94206647175114,0.8961519697756131,25.551264608805408
P28_sent140,0.0,3.2549375,P28,-49.4381197997291,-63.54500184235749,0.8958806532226109,23.96393484328776
P27_sent083,0.0,5.0723125,P27,-49.27831837871287,-65.33604822660747,0.8914031991954819,24.65696188488861
P25_sent015,0.0,4.0029375,P25,-39.20682023398241,-63.912879180908206,0.8914031991954819,25.92637686902976
P25_sent129,0.0,4.0029375,P25,-45.19558731155779,-63.65645678290005,0.8914031991954819,25.457767589826037
P25_sent159,0.0,4.002,P25,-39.833974560301506,-60.73832321166992,0.8914009435410478,24.902426644420785
P21_sent110,0.0,3.997125,P21,-44.7314453125,-58.200484139578684,0.8914009435410478,7.35585614402957
P25_sent047,0.0,4.004875,P25,-39.18630260678392,-64.01996317776766,0.8826455305112849,24.46453391436934
P25_sent037,0.0,4.0049375,P25,-45.60803529365578,-63.102475766782405,0.8826455305112849,23.393893460267588
P21_sent152,0.0,3.9980625,P21,-39.678973480684675,-57.97087442307245,0.8628057262982355,21.243546566688337
P28_sent158,0.0,4.0225,P28,-52.6246875,-58.984575711763824,0.8600507048503053,10.53812433638906
P26_sent053,0.0,4.0039375,P26,-56.570518608668344,-60.89485831009714,0.8600507048503053,18.08162169722401
P30_sent106,0.0,4.8555,P30,-35.30541386880165,-48.88298499584198,0.8572186262053108,13.850051122794593
P28_sent102,0.0,4.294,P28,-50.060139783372364,-64.66215098987927,0.8572186262053108,24.537330513083585
P21_sent108,0.0,4.005875,P21,-46.745628720238095,-59.888731115004596,0.8572186262053108,23.11413317288071
P25_sent127,0.0,4.0078125,P25,-42.28019266917293,-62.36208230477792,0.8572163643450644,25.51572008891663
P30_sent072,0.0,3.2549375,P30,-34.06131179856811,-47.63855600357056,0.8443840548142096,11.448302271057779
P30_sent000,0.0,3.9785,P30,-41.58211509627525,-49.36666015098835,0.8319102563522158,7.730010095012897
P25_sent071,0.0,4.002,P25,-36.619174976444725,-59.99586823407341,0.822878122353711,27.12803731435588
P28_sent094,0.0,3.26175,P28,-49.02639130015432,-62.58753676641555,0.803098233693039,23.25265885214821
P24_sent034,0.0,5.0019375,P24,-43.852009600903614,-59.33669181492018,0.803098233693039,23.771477461634696
P30_sent156,0.0,4.8056875,P30,-41.92193616257829,-49.751197011847246,0.796171685754061,8.433553905844096
P25_sent065,0.0,4.0029375,P25,-46.96620799309045,-62.488778085419625,0.7919975905622251,24.584123407155822
P25_sent057,0.0,4.0029375,P25,-46.51514898712311,-60.59876153128488,0.7903930560482684,23.595041158961322
P27_sent005,0.0,8.517625,P27,-56.328800551470586,-65.29334536465731,0.7710293615707831,4.127919198855844
P28_sent068,0.0,2.9258125,P28,-47.862358381658076,-60.683113499691615,0.758456957216165,23.40856922633329
P30_sent170,0.0,3.4375,P30,-39.369631761695906,-49.88328218460083,0.7366070866723623,12.596515966694984
P26_sent077,0.0,4.0019375,P26,-61.23348676978643,-64.5958685193743,0.7329287774202219,3.6000575607018828
P28_sent110,0.0,3.4706875,P28,-46.87282325634058,-59.13701265508478,0.6672724046247753,25.574534372533755
P30_sent063,0.0,1.0,P30,-43.885278818558675,,,2.6158905363558147
P30_sent071,0.0,1.001,P30,-43.907934072066325,,,2.033277717757135
P30_sent053,0.0,1.001,P30,-44.38968829719388,,,3.7287627201868716
P30_sent069,0.0,1.001,P30,-46.61571269132653,,,3.774401333727666
P30_sent065,0.0,1.002,P30,-43.33393455038265,,,2.9980610253399482
P30_sent155,0.0,1.001,P30,-43.905542490433675,,,4.067398590710211
P30_sent143,0.0,1.001,P30,-44.295534717793366,,,3.150752108623597
P30_sent003,0.0,1.001,P30,-43.93833207110969,,,2.470105012497547
P30_sent049,0.0,1.002,P30,-45.053103077168366,,,3.3466395194844707
P30_sent179,0.0,1.001,P30,-43.07088548309949,,,2.3039153885535457
P30_sent139,0.0,1.001,P30,-44.0080715880102,,,2.820639074682003
P30_sent111,0.0,1.001,P30,-42.404949577487244,,,5.7783119898480075
P30_sent015,0.0,1.0,P30,-44.115603077168366,,,2.6388435361060383
P30_sent129,0.0,1.001,P30,-44.59727758290816,,,4.183037086730931
P30_sent079,0.0,1.001,P30,-43.82401945153061,,,2.3205561900946132
P30_sent173,0.0,1.002,P30,-44.59174206792092,,,2.462521466380036
P30_sent017,0.0,1.001,P30,-43.420390226403065,,,2.904402810154764
P30_sent089,0.0,1.001,P30,-43.30775669642857,,,3.697902546185768
P30_sent135,0.0,1.001,P30,-44.25543088329081,,,3.110649029220875
P30_sent027,0.0,1.001,P30,-44.638547313456634,,,2.4533723158007845
P30_sent019,0.0,1.0019375,P30,-43.89463588169643,,,2.5857051390147756
P30_sent161,0.0,1.001,P30,-43.77920719068877,,,3.6764911371965834
P30_sent165,0.0,1.002,P30,-44.243577606823976,,,1.997565549926453
P30_sent113,0.0,1.001,P30,-44.24960638552296,,,2.5854213156885084
P30_sent169,0.0,1.002,P30,-44.322833625637756,,,2.5969749720624513
P30_sent193,0.0,1.001,P30,-62.39613560267857,,,5.713010939849018
P30_sent077,0.0,1.001,P30,-43.42364377391581,,,2.4088468431425563
P30_sent105,0.0,1.001,P30,-44.1765286192602,,,3.1130231540073736
P30_sent023,0.0,1.001,P30,-43.26436443718112,,,2.7523761640418356
P30_sent061,0.0,1.0,P30,-43.117361886160715,,,3.657677652473903
P30_sent035,0.0,1.001,P30,-43.893973214285715,,,3.3941182077012697
P30_sent151,0.0,1.002,P30,-40.28777702487245,,,6.297578197422652
P30_sent181,0.0,1.001,P30,-44.070880500637756,,,2.690365059076134
P30_sent187,0.0,1.002,P30,-42.760428292410715,,,2.403784478465404
P30_sent145,0.0,1.0019375,P30,-43.26973054846939,,,2.9355833709932933
P30_sent127,0.0,1.001,P30,-41.98628328284439,,,4.493693936747197
P30_sent085,0.0,1.0,P30,-44.62865214445153,,,2.2708212826266454
P30_sent029,0.0,1.001,P30,-45.32896205357143,,,2.123993897874617
P30_sent195,0.0,1.001,P30,-43.24878926179847,,,2.581612710388185
P30_sent041,0.0,1.001,P30,-44.78560467155612,,,3.2029874621269374
P30_sent067,0.0,1.001,P30,-43.881706393494895,,,2.8381848732942663
P30_sent005,0.0,1.001,P30,-44.85918068399235,,,2.407625368079251
P30_sent097,0.0,1.002,P30,-43.639728156887756,,,3.3821128459903615
P30_sent059,0.0,1.001,P30,-62.83091019610969,,,3.7064660545163566
P30_sent175,0.0,1.001,P30,-44.046067841198976,,,3.1468734261050866
P30_sent189,0.0,1.001,P30,-42.57636120854592,,,2.814472246007098
P30_sent021,0.0,1.001,P30,-45.50400589923469,,,2.3825455023335493
P30_sent185,0.0,1.001,P30,-42.738062021683675,,,3.090911960758799
P30_sent001,0.0,1.0,P30,-45.2846829161352,,,2.9053803682484487
P30_sent121,0.0,1.001,P30,-46.118582589285715,,,2.749792754900485
P30_sent087,0.0,1.001,P30,-43.819993622448976,,,2.372507725714251
P30_sent119,0.0,1.001,P30,-43.14178591358419,,,4.289441260161754
P30_sent107,0.0,1.001,P30,-44.75433972417092,,,2.428460109859795
P30_sent037,0.0,1.001,P30,-41.284593231823976,,,4.865246382759798
P30_sent137,0.0,1.002,P30,-46.04732342155612,,,3.1197546036863075
P30_sent109,0.0,1.001,P30,-50.75307916135204,,,8.753224395246995
P30_sent159,0.0,1.001,P30,-44.296561104910715,,,3.2379884372727985
P30_sent153,0.0,1.0019375,P30,-44.470573580994895,,,3.1125878242555456
P30_sent141,0.0,1.001,P30,-46.0214694276148,,,2.9568497128458406
P30_sent115,0.0,1.0019375,P30,-44.63074976084184,,,2.3105961481731923
P30_sent055,0.0,1.001,P30,-44.435676419005105,,,2.4887302977533503
P30_sent191,0.0,1.0,P30,-42.35591717155612,,,2.7831221797029113
P30_sent025,0.0,1.001,P30,-45.546795280612244,,,2.7672691750506613
P30_sent091,0.0,1.001,P30,-43.62064532844388,,,2.473212589540743
P30_sent197,0.0,1.001,P30,-43.553013392857146,,,3.0483908240654483
P30_sent117,0.0,1.0,P30,-43.23837591677296,,,2.3502665526639768
P30_sent043,0.0,1.0019375,P30,-44.350655691964285,,,2.6148916326914824
P30_sent183,0.0,1.001,P30,-43.87967853156888,,,2.2577777561979167
P30_sent093,0.0,1.001,P30,-43.2326809630102,,,2.890167372779167
P30_sent125,0.0,1.002,P30,-44.47079779177296,,,2.777344838273846
P30_sent011,0.0,1.002,P30,-43.99957150829081,,,2.6651864283540903
P30_sent073,0.0,1.001,P30,-44.167894013073976,,,2.9031135437485873
